,nom_entreprise,adresse,latitude,longitude,activite_principale
1031,IKKS RETAIL,10-12-2 RUE DE BONNE 10 RUE GENTIL BERNARD 38000 GRENOBLE,45.190102,5.727156,47.71Z
1032,IKKS RETAIL,ANGLE RUE CLOBEY N 7 29 RUE DOCTEUR MAZET 38000 GRENOBLE,45.189484,5.723512,47.71Z
1033,IKKS RETAIL,GRAND PLACE 38100 GRENOBLE,45.157897,5.732046,47.71Z
1034,IKKS RETAIL,26 RUE DOCTEUR MAZET 38000 GRENOBLE,45.189651,5.722987,47.71Z
1035,IKKS RETAIL,BOX XB84 GRAND PLACE 38100 GRENOBLE,45.157897,5.732046,47.71Z
1036,BOULANGER,CAP 38 2 LA TREMOUILLERE 38120 SAINT-EGREVE,45.23958,5.66853,47.54Z
1037,BOULANGER,CTRE CIAL ROUTE DE SISTOIR ESPACE COMBOIRE 38130 ECHIROLLES,45.146556,5.69342,47.54Z
1038,BOULANGER,14 RUE FERNAND PELLOUTIER 38130 ECHIROLLES,45.152533,5.715009,52.7C
1039,BOULANGER,136 AVENUE GABRIEL PERI 38400 SAINT-MARTIN-D'HERES,45.184218,5.767841,47.54Z
1040,SERARE (COURTEPAILLE),175 COURS JEAN JAURES 38130 ECHIROLLES,45.140569,5.703681,56.10A
1041,SERARE (COURTEPAILLE),LD BRANDEGAUDIERE 38340 VOREPPE,45.292871,5.627949,56.10A
1042,ECLAIREUSES ET ECLAIREURS DE FRANCE (EEDF),7 RUE FRANKLIN 38100 GRENOBLE,45.174881,5.721094,94.99Z
1043,ECLAIREUSES ET ECLAIREURS DE FRANCE (EEDF),3 PLACE ANDRE MALRAUX 38000 GRENOBLE,45.184835,5.728818,94.99Z
1044,ECLAIREUSES ET ECLAIREURS DE FRANCE (EEDF),14 RUE PAUL HELBRONNER 38100 GRENOBLE,45.164762,5.73911,94.99Z
1045,ECLAIREUSES ET ECLAIREURS DE FRANCE (EEDF),CHEZ VASSILISSA LEHOUX 29 CHEMIN DE ROCHASSON 38700 CORENC,45.224159,5.769173,94.99Z
1046,THOMAS COOK SAS (THOMAS COOK),25 BOULEVARD GAMBETTA 38000 GRENOBLE,45.188614,5.723258,79.12Z
1047,THOMAS COOK SAS (THOMAS COOK),7 RUE THIERS 38000 GRENOBLE,45.188274,5.722245,79.12Z
1048,THOMAS COOK SAS (THOMAS COOK),16 PLACE SAINT-BRUNO 38500 VOIRON,45.366617,5.592706,79.12Z
1049,THOMAS COOK SAS (THOMAS COOK),2 RUE DOCTEUR BALLY 38000 GRENOBLE,45.190166,5.724706,79.12Z
1050,THOMAS COOK SAS (THOMAS COOK),11 B PLACE VICTOR HUGO 38000 GRENOBLE,45.188214,5.724936,79.12Z
1051,THOMAS COOK SAS (THOMAS COOK),CENTRE COMMERCIAL DE BONNE 25 RUE BERTHE DE BOISSIEUX 38000 GRENOBLE,45.183737,5.722566,79.12Z
1052,SPEEDY FRANCE SAS,QUARTIER DE LA QUINZAINE AVENUE DE GRUGLIASCO 38130 ECHIROLLES,45.149887,5.717511,45.20A
1053,SPEEDY FRANCE SAS,ZAC DE COMBOIRE RUE DE COMBOIRE 38130 ECHIROLLES,45.146556,5.69342,45.20A
1054,SPEEDY FRANCE SAS,9 A 11 9 AVENUE GABRIEL PERI 38400 SAINT-MARTIN-D'HERES,45.18798,5.74956,45.20A
1055,SPEEDY FRANCE SAS,81 RUE DES ALLIES 38100 GRENOBLE,45.171925,5.723097,45.20A
1056,SPEEDY FRANCE SAS,RUE DES ABATTOIRS 38120 SAINT-EGREVE,45.241102,5.661227,45.20A
1057,COURIR FRANCE (COURIR),17 AVENUE DE LA FALAISE 38360 SASSENAGE,45.203703,5.662039,70.10Z
1058,COURIR FRANCE (COURIR),ZA DE COMBOIRE 5 PLACE DE LA GRANDE MOUCHEROLLE 38130 ECHIROLLES,45.150174,5.694678,47.72A
1059,COURIR FRANCE (COURIR),215 GRAND PLACE 38100 GRENOBLE,45.15807,5.732861,47.72A
1060,COURIR FRANCE (COURIR),15 AVENUE DE LA FALAISE 38360 SASSENAGE,45.202942,5.662749,47.72A
1061,COURIR FRANCE (COURIR),BATIMENT B1 6 PLACE ROBERT SCHUMAN 38000 GRENOBLE,45.191393,5.712529,47.72A
1062,ELIOR RESTAURATION HOTELLERIE DE SANTE (ERHS),ERHS - CLINIQUE DES CEDRES ECHIROLLES 21 RUE ALBERT LONDRES 38130 ECHIROLLES,45.147347,5.723308,56.29B
1063,ELIOR RESTAURATION HOTELLERIE DE SANTE (ERHS),ERHS-GRP HOSPITAL MUTUALISTE GRENOBLE 8 RUE DOCTEUR CALMETTE 38000 GRENOBLE,45.18109,5.710038,56.29B
1064,RYDGE CONSEIL,51 CHEMIN DE LA TAILLAT 38240 MEYLAN,45.206331,5.780774,69.20Z
1065,MUTUELLE GENERALE EDUCATION NATIONALE (MGEN),3 RUE FELIX POULAT 38000 GRENOBLE,45.190181,5.726818,85.1A
1066,MUTUELLE GENERALE EDUCATION NATIONALE (MGEN),94 RUE DE STALINGRAD 38100 GRENOBLE,45.172675,5.724287,65.12Z
1067,MUTUELLE GENERALE EDUCATION NATIONALE (MGEN),CARREAU RIVE GAUCHE 1065 AVENUE CENTRALE 38400 SAINT-MARTIN-D'HERES,45.192588,5.770666,65.12Z
1068,MUTUELLE GENERALE EDUCATION NATIONALE (MGEN),MGEN SD ISERE 40 AVENUE ALSACE LORRAINE 38000 GRENOBLE,45.189987,5.717525,65.12Z
1069,INSTITUTION DE GESTION SOCIALE DES ARMEES (IGESA),RTE DE LA COLOMBAISE 38380 ENTRE-DEUX-GUIERS,45.408823,5.771312,55.20Z
1070,INSTITUTION DE GESTION SOCIALE DES ARMEES (IGESA),RUE CORNELIE GEMOND 38000 GRENOBLE,45.190083,5.734295,55.20Z
1071,INSTITUTION DE GESTION SOCIALE DES ARMEES (IGESA),PLACE DE LA MAIRIE 38920 CROLLES,45.284963,5.883157,55.20Z
1072,INSTITUTION DE GESTION SOCIALE DES ARMEES (IGESA),MONT BONNOT SAINT MARTIN 38330 SAINT-ISMIER,45.241742,5.818041,85.3K
1073,INSTITUTION DE GESTION SOCIALE DES ARMEES (IGESA),LES CHABERTS 38112 AUTRANS-MEAUDRE EN VERCORS,45.143282,5.53539,55.20Z
1074,INSTITUTION DE GESTION SOCIALE DES ARMEES (IGESA),RUE CORNELIE GEMOND 38000 GRENOBLE,45.190083,5.734295,88.99B
1075,INSTITUTION DE GESTION SOCIALE DES ARMEES (IGESA),CHALET COTE BELLE LA VILETTE 38114 VAUJANY,45.165062,6.088553,55.20Z
1076,INSTITUTION DE GESTION SOCIALE DES ARMEES (IGESA),ECOLE DES PUPILLES DE L'AIR 749 38330 SAINT-ISMIER,45.2226509,5.802825,55.20Z
1077,BESSON CHAUSSURES,LIEUDIT LES GLAIRAUX AVENUE DE L'ILE BRUNE 38120 SAINT-EGREVE,45.229573,5.670354,47.72A
1078,BESSON CHAUSSURES,"LA QUINZAINE- 1 AV GRUGLIASCO, ET AVENUE VICTOR HUGO 38130 ECHIROLLES",45.15205,5.7106,47.72A
1079,BESSON CHAUSSURES,299 AVENUE AMBROISE CROIZAT 38920 CROLLES,45.27409,5.884878,47.72A
1080,NEXSTONE,LIEU-DIT LES ISLES 38800 CHAMPAGNIER,45.114419,5.724241,08.11Z
1081,SUPPLAY,3EME ETAGE ENTREE B RUE AIME BOUCHAYER 38170 SEYSSINET-PARISET,45.18243,5.694452,78.20Z
1082,SUPPLAY,3EME ETAGE ENTREE A 52 RUE AIME BOUCHAYER 38170 SEYSSINET-PARISET,45.180883,5.694297,78.20Z
1083,NAF NAF,1 RUE DE BONNE 38000 GRENOBLE,45.189964,5.727428,47.71Z
1084,NAF NAF,CENTRE COMMERCIAL LOCAUX 36-37 GRAND PLACE 38100 GRENOBLE,45.157897,5.732046,47.71Z
1085,NAF NAF,GALERIES LAFAYETTE 12 PLACE GRENETTE 38000 GRENOBLE,45.190774,5.727102,47.71Z
1086,INSTITUT NATIONAL DE RECHERCHE POUR L'AGRICULTURE L'ALIMENTATION ET L'ENVIRONNEMENT (INRAE),UNIVERSITE GRENOBLE ALPES 1241 RUE DES RESIDENCES 38400 SAINT-MARTIN-D'HERES,45.189403,5.77285,72.19Z
1087,INSTITUT NATIONAL DE RECHERCHE POUR L'AGRICULTURE L'ALIMENTATION ET L'ENVIRONNEMENT (INRAE),17 AVENUE DES MARTYRS 38000 GRENOBLE,45.201206,5.700791,72.19Z
1088,INSTITUT NATIONAL DE RECHERCHE POUR L'AGRICULTURE L'ALIMENTATION ET L'ENVIRONNEMENT (INRAE),2 RUE DE LA PAPETERIE 38400 SAINT MARTIN D'HERES,45.18609,5.750867,72.19Z
1089,INSTITUT NATIONAL DE RECHERCHE POUR L'AGRICULTURE L'ALIMENTATION ET L'ENVIRONNEMENT (INRAE),DOMAINE UNIVERSITAIRE - BAT OSUG - D 122 RUE DE LA PISCINE 38400 SAINT-MARTIN-D'HERES,45.192915,5.760834,72.19Z
1090,ASSOCIATION DEPARTEMENTALE DE SAVOIE OFFICE CENTRAL DE LA COOPERATION A L ECOLE - O.C.C.E. (OCCE 73),231 RUE JULES FERRY 73360 LES ECHELLES,45.440314,5.752572,94.99Z
1091,ASSOCIATION DEPARTEMENTALE DE SAVOIE OFFICE CENTRAL DE LA COOPERATION A L ECOLE - O.C.C.E. (OCCE 73),334 ROUTE DES BUIS 73670 SAINT-PIERRE-D'ENTREMONT,45.417567,5.851052,94.99Z
1092,NEWORCH,15 RUE DE LA TREMOUILLIERE 38120 SAINT-EGREVE,45.23958,5.66853,47.78C
1093,NEWORCH,ZAC DE COMBOIRE ECHIROLLES 3 PLACE DE LA GRANDE MOUCHEROLLE 38130 ECHIROLLES,45.150711,5.694873,47.71Z
1094,ENILIVE FRANCE SARL (ENI FRANCE),40 AVENUE JEAN JAURES 38320 EYBENS,45.162944,5.743526,68.20B
1095,ENILIVE FRANCE SARL (ENI FRANCE),26 RUE LEON JOUHAUX 38100 GRENOBLE,45.181348,5.740806,50.5Z
1096,ENILIVE FRANCE SARL (ENI FRANCE),45 AVENUE DES 7 LAUX 38240 MEYLAN,45.216926,5.784224,68.20B
1097,ENILIVE FRANCE SARL (ENI FRANCE),117 AVENUE GENERAL LECLERC 38950 SAINT-MARTIN-LE-VINOUX,45.216254,5.694422,70.2C
1098,ENILIVE FRANCE SARL (ENI FRANCE),108 AVENUE AMBROISE CROIZAT 38400 SAINT-MARTIN-D'HERES,45.184074,5.753168,70.2C
1099,ENILIVE FRANCE SARL (ENI FRANCE),RTE NATIONALE 75 11 AVENUE DU 11 NOVEMBRE 38340 VOREPPE,45.279389,5.647136,70.2C
1100,ENILIVE FRANCE SARL (ENI FRANCE),A48 L ILE ROSE 38340 VOREPPE,45.297582,5.619327,47.30Z
1101,ENILIVE FRANCE SARL (ENI FRANCE),RD5 1 AVENUE JEAN JAURES 38320 EYBENS,45.166789,5.741876,68.20B
1102,ENILIVE FRANCE SARL (ENI FRANCE),5 AVENUE JEAN PERROT 38100 GRENOBLE,45.18274,5.734232,68.20B
1103,ENILIVE FRANCE SARL (ENI FRANCE),5 BOULEVARD CLEMENCEAU 38100 GRENOBLE,45.18597,5.743497,68.20B
1104,LEROY MERLIN FRANCE,ZAC DES ILES 3 LA TREMOUILLERE 38120 SAINT-EGREVE,45.240067,5.667637,47.52B
1105,LEROY MERLIN FRANCE,14 RUE LOUIS BESANCON 38120 SAINT-EGREVE,45.242019,5.665475,47.52B
1106,ARGEDIS,A48 AIRE DE VOREPPE ECHANGEUR DE VOREPPE 38340 VOREPPE,45.262537,5.65496,47.30Z
1107,IRISOLAR 32,LD PRE MATTON 38770 MONTEYNARD,44.977384,5.703186,35.11Z
1108,IRISOLAR 32,LIEU-DIT LES DEVEYS 942 ROUTE DE SAINT-SAUVEUR 38160 IZERON,45.153949,5.368736,35.11Z
1109,IRISOLAR 24,LDT CHATELARD 38930 SAINT-MAURICE-EN-TRIEVES,45.1274948,5.5207472,35.11Z
1110,AFTRAL (AFTRAL),CFA- ZI DE L ARGENTIERE 19 RUE DE LA SURE 38600 FONTAINE,45.204068,5.684699,85.59A
1111,AFTRAL (AFTRAL),130 ALLEE DE LA VOLLA 38113 VEUREY-VOROIZE,45.263594,5.62208,85.59A
1112,ASSOCIATION POUR LE DROIT A L'INITIATIVE ECONOMIQUE (A.D.I.E.),17 RUE COLONEL DENFERT ROCHEREAU 38000 GRENOBLE,45.189141,5.717345,94.99Z
1113,AGENCE NATIONALE POUR LA FORMATION PROFESSIONNELLE DES ADULTES (AFPA),38 AVENUE VICTOR HUGO 38800 LE PONT-DE-CLAIX,45.135133,5.697305,85.59A
1114,CARREFOUR STATIONS SERVICE,VOIE VILLENEUVE RUE DE NORMANDIE 38130 ECHIROLLES,45.157925,5.722474,68.20B
1115,CARREFOUR STATIONS SERVICE,AV DE VERDUN 1 BOULEVARD DES ALPES 38240 MEYLAN,45.203553,5.770318,47.30Z
1116,CARREFOUR STATIONS SERVICE,CENTRE COMMERCIAL 1 RUE DES ABATTOIRS 38120 SAINT-EGREVE,45.239933,5.665372,47.30Z
1117,IRISOLAR 29,LIEU-DIT LES PRUDHOMMES 38112 AUTRANS-MEAUDRE EN VERCORS,45.135686,5.532025,35.11Z
1118,RITUALS COSMETICS FRANCE SAS,LOCAL N9 55 GRAND PLACE 38100 GRENOBLE,45.158412,5.730834,47.75Z
1119,MINIT FRANCE (MINIT SOLUTIONS),10 PLACE GRENETTE 38000 GRENOBLE,45.190875,5.727124,52.7H
1120,RAS (RAS INTERIM JERECRUTE),24 AVENUE FELIX VIALLET 38000 GRENOBLE,45.191324,5.720788,68.20B
1121,RAS (RAS INTERIM JERECRUTE),8 PLACE PORTE DE LA BUISSE 38500 VOIRON,45.366187,5.595045,68.20B
1122,RAS (RAS INTERIM JERECRUTE),47 AVENUE FELIX VIALLET 38000 GRENOBLE,45.19034,5.71655,68.20B
1123,RAS (RAS INTERIM JERECRUTE),12 RUE GUY ALLARD 38500 VOIRON,45.365236,5.594567,78.20Z
1124,RAS (RAS INTERIM JERECRUTE),430 RUE ARISTIDE BERGES 38330 MONTBONNOT-SAINT-MARTIN,45.221315,5.816507,68.20B
1125,RAS (RAS INTERIM JERECRUTE),34 AVENUE FELIX VIALLET 38000 GRENOBLE,45.190917,5.718501,78.20Z
1126,FEU VERT (FEU VERT),99 AVENUE GABRIEL PERI 38400 SAINT-MARTIN-D'HERES,45.185769,5.762044,45.20A
1127,FEU VERT (FEU VERT),CTRE COMMERC GEANT 120 BOULEVARD PAUL LANGEVIN 38600 FONTAINE,45.198647,5.670915,45.20A
1128,FEU VERT (FEU VERT),VOIE 24 VILLE NEUVE RUE DE NORMANDIE 38130 ECHIROLLES,45.157925,5.722474,45.20A
1129,TAPE A L'OEIL (TAO),ZAC DE COMBOIRE - CTRE CCIAL ESPACE COMBOIRE 38130 ECHIROLLES,45.146556,5.69342,47.71Z
1130,TAPE A L'OEIL (TAO),CENTRE COMMERCIAL DE BONNE BATIMENT A 25 RUE BERTHE DE BOISSIEUX 38000 GRENOBLE,45.183737,5.722566,47.71Z
1131,TAPE A L'OEIL (TAO),55 GRAND PLACE 38100 GRENOBLE,45.158412,5.730834,47.71Z
1132,TAPE A L'OEIL (TAO),ZAC DE COMBOIRE LOCAL N 1 3 PLACE DE LA GRANDE MOUCHEROLLE 38130 ECHIROLLES,45.150711,5.694873,47.51Z
1133,CRCAM DES SAVOIE (CREDIT AGRICOLE DES SAVOIE),RUE DE LA POSTE 73360 LES ECHELLES,45.436541,5.753837,64.19Z
1134,CRCAM DES SAVOIE (CREDIT AGRICOLE DES SAVOIE),CREDIT AGRICOLE DES SAVOIE CHEF LIEU 73670 SAINT-PIERRE-D ENTREMONT,45.426246,5.858086,64.19Z
1135,"ENTERPRISE HOLDINGS FRANCE (ENTERPRISE RENT-A-CAR/CITER, ENTERPRISE RENT-A-CAR, NATIONAL CAR RENTAL, ALAMO RENT-A-CAR.)",AGENCE GRENOBLE GARE SNCF 9 PLACE DE LA GARE 38000 GRENOBLE,45.191235,5.714712,77.11A
1136,"ENTERPRISE HOLDINGS FRANCE (ENTERPRISE RENT-A-CAR/CITER, ENTERPRISE RENT-A-CAR, NATIONAL CAR RENTAL, ALAMO RENT-A-CAR.)",8 RUE CASIMIR BRENIER 38000 GRENOBLE,45.192022,5.718614,77.11A
1137,"ENTERPRISE HOLDINGS FRANCE (ENTERPRISE RENT-A-CAR/CITER, ENTERPRISE RENT-A-CAR, NATIONAL CAR RENTAL, ALAMO RENT-A-CAR.)",2356 AV DU GEN DE GAULLE 38130 ECHIROLLES,45.140862,5.713352,77.11A
1138,"ENTERPRISE HOLDINGS FRANCE (ENTERPRISE RENT-A-CAR/CITER, ENTERPRISE RENT-A-CAR, NATIONAL CAR RENTAL, ALAMO RENT-A-CAR.)",10 PLACE DE LA GARE 38000 GRENOBLE,45.191193,5.715651,77.11A
1139,HEXAFRET,RUE LOUIS GAGNIERE 38950 SAINT-MARTIN-LE-VINOUX,45.215016,5.685153,49.20Z
1140,HEXAFRET,11 RUE DE LA GARE 38950 SAINT-MARTIN-LE-VINOUX,45.212209,5.694627,49.20Z
1141,UNIVET,27 RUE DU PRE RUFFIER 38400 SAINT-MARTIN-D'HERES,45.169908,5.75362,75.00Z
1142,UNIVET,1 RUE DE STRASBOURG 38000 GRENOBLE,45.187673,5.72957,75.00Z
1143,UNIVET,347 RUE DES CORVEES 38660 LE TOUVET,45.358818,5.957804,75.00Z
1144,TEREVA,ZA DU PONT DU RONDEAU 111 RUE DE LA LIBERTE 38180 SEYSSINS,45.160669,5.697038,46.74B
1145,TEREVA,ZA LE PARVIS 2 695 RUE RENE RAMBAUD 38500 VOIRON,45.362206,5.56792,46.74B
1146,SAN MARINA (SOCIETE SAN MARINA),5 RUE LAFAYETTE 38000 GRENOBLE,45.191666,5.729691,47.72A
1147,SAN MARINA (SOCIETE SAN MARINA),CENTRE COMMERCIAL GRAND PLACE 38130 ECHIROLLES,45.151595,5.694403,47.72A
1148,SAN MARINA (SOCIETE SAN MARINA),LOCAL XB 81-CENTRE COMMERCIAL GRAND PLACE 38100 GRENOBLE,45.157897,5.732046,47.72A
1149,SAN MARINA (SOCIETE SAN MARINA),RUE MOLIERE 2 RUE DOCTEUR BALLY 38000 GRENOBLE,45.190166,5.724706,47.72A
1150,CLEOR,CC GRAND PLACE LOCAL XB 60C 55 GRAND PLACE 38100 GRENOBLE,45.158412,5.730834,47.77Z
1151,CLEOR,CENTRE COMMERCIAL GEANT CASINO LOCAL A 76 AVENUE GABRIEL PERI 38400 SAINT-MARTIN-D'HERES,45.185909,5.75988,47.77Z
1152,CLEOR,122 GRAND PLACE 38100 GRENOBLE,45.157635,5.732127,47.77Z
1153,CLEOR,CENTRE COMMERCIAL NEYRPICS 9 AVENUE BENOIT FRACHON 38400 SAINT-MARTIN-D'HERES,45.184933,5.755443,47.77Z
1154,C & A FRANCE (C & A FRANCE) (C & A),CTRE CIAL DES 3 DAUPHINS 14 PLACE GRENETTE 38000 GRENOBLE,45.190949,5.726971,47.71Z
1155,C & A FRANCE (C & A FRANCE) (C & A),4 PLACE DE LA GRANDE MOUCHEROLLE 38130 ECHIROLLES,45.15174,5.693919,47.71Z
1156,C & A FRANCE (C & A FRANCE) (C & A),CHEZ GEANT FONTAINE GRENOBLE 120 BOULEVARD PAUL LANGEVIN 38600 FONTAINE,45.198647,5.670915,47.71Z
1157,C & A FRANCE (C & A FRANCE) (C & A),CHEZ GEANT 76 AVENUE GABRIEL PERI 38400 SAINT-MARTIN-D'HERES,45.185909,5.75988,47.71Z
1158,COULEURS DE TOLLENS,4 R BELIN 37 RUE AMPERE 38000 GRENOBLE,45.184909,5.705924,46.73B
1159,COULEURS DE TOLLENS,ESPACE COMBOIRE 20 RUE DE COMBOIRE 38130 ECHIROLLES,45.14535,5.692862,46.73B
1160,COULEURS DE TOLLENS,411 RUE FERNAND PELLOUTIER 38130 ECHIROLLES,45.152685,5.714737,46.73B
1161,COULEURS DE TOLLENS,3 AVENUE PAUL VERLAINE 38100 GRENOBLE,45.162142,5.714368,46.73B
1162,LES INTERIMAIRES PROFESSIONNELS - LIP (LES INTERIMAIRES PROFESSIONNELS - LIP),12 BOULEVARD MARECHAL FOCH 38000 GRENOBLE,45.181728,5.725758,78.20Z
1163,LES INTERIMAIRES PROFESSIONNELS - LIP (LES INTERIMAIRES PROFESSIONNELS - LIP),52 RUE AIME BOUCHAYER 38170 SEYSSINET-PARISET,45.180883,5.694297,78.20Z
1164,LES INTERIMAIRES PROFESSIONNELS - LIP (LES INTERIMAIRES PROFESSIONNELS - LIP),COULOIR A 11 RUE DE L’ABBE VINCENT 38600 FONTAINE,45.193383,5.674329,78.20Z
1165,LES INTERIMAIRES PROFESSIONNELS - LIP (LES INTERIMAIRES PROFESSIONNELS - LIP),COULOIR B 11 RUE DE L’ABBE VINCENT 38600 FONTAINE,45.193383,5.674329,78.20Z
1166,NATURALIA FRANCE (NATURALIA FRANCE),48 BOULEVARD GAMBETTA 38000 GRENOBLE,45.184588,5.725446,47.29Z
1167,NATURALIA FRANCE (NATURALIA FRANCE),4 B RUE LAFAYETTE 38000 GRENOBLE,45.19161,5.72938,47.29Z
1168,LPCR CAT (LES PETITS CHAPERONS ROUGES),3 RUE DE LA REPUBLIQUE 38360 SASSENAGE,45.206495,5.662361,88.91A
1169,LPCR CAT (LES PETITS CHAPERONS ROUGES),9 RUE CURE BOURSE 38320 EYBENS,45.163664,5.742289,88.91A
1170,LEO LAGRANGE ANIMATION,112 RUE DU PRESBYTERE 38500 COUBLEVIE,45.354655,5.616065,93.29Z
1171,LEO LAGRANGE ANIMATION,PARC DU VERGERON 38430 MOIRANS,45.324419,5.562313,93.29Z
1172,IRISOLAR 26,LA PLAINE 38650 AVIGNONET,44.957306,5.662882,35.11Z
1173,IRISOLAR 26,LDT CONDAMINE 38450 MIRIBEL-LANCHATRE,44.975905,5.621973,35.11Z
1174,VITALLIANCE (VITALLIANCE),140 RUE RENE RAMBAUD 38500 VOIRON,45.362689,5.569831,88.10A
1175,FRINERGY PRODUCTION,117 RUE DES ALLIES 38100 GRENOBLE,45.172329,5.71753,35.30Z
1176,STOCK J BOUTIQUE JENNYFER (JENNYFER),PLACE GRENETTE 38000 GRENOBLE,45.190902,5.727585,47.71Z
1177,STOCK J BOUTIQUE JENNYFER (JENNYFER),C.C GRAND PLACE 38100 GRENOBLE,45.157897,5.732046,47.71Z
1178,ALFA 3A,6 RUE BENOIT JAY 38800 LE PONT-DE-CLAIX,45.123284,5.696619,93.29Z
1179,ALFA 3A,PL MICHEL COUETOUX 38800 LE PONT-DE-CLAIX,45.13699,5.709806,93.29Z
1180,ALFA 3A,40 AVENUE VICTOR HUGO 38800 LE PONT-DE-CLAIX,45.136667,5.697708,93.29Z
1181,ALFA 3A,AV MARIE REYNOARD 1 RUE ALFRED DE MUSSET 38100 GRENOBLE,45.164545,5.728271,88.99B
1182,ALFA 3A,SOLID'ACTION 27 RTE DES ETABLISSEMENTS 38660 PLATEAU-DES-PETITES-ROCHES,45.302521,5.873842,87.90B
1183,ODALYS RESIDENCES,HAMEAU DES BERGERS RES LE CHRISTIANIA 38750 HUEZ,45.091482,6.066226,55.20Z
1184,ODALYS RESIDENCES,LIEUT DIT FONTAINE DU CORBEAU RES LES HORIZONS D HUEZ 38750 HUEZ,45.091271,6.061676,55.20Z
1185,ODALYS RESIDENCES,RESIDENCE LE SORNIN 305 VOIE DU VILLAGE OLYMPIQUE 38112 AUTRANS-MEAUDRE EN VERCORS,45.179793,5.548977,55.20Z
1186,ODALYS RESIDENCES,RESIDENCE LA CASCADE 8 ROUTE DES COMBES 38114 VAUJANY,45.158163,6.081931,55.20Z
1187,ODALYS RESIDENCES,RESIDENCE LE DOME DES ROUSSES LE CAROUX 38114 VAUJANY,45.159139,6.07797,55.20Z
1188,ODALYS RESIDENCES,LA CASCADE DE VAUJANY 8 ROUTE DES COMBES 38114 VAUJANY,45.158163,6.081931,55.20Z
1189,ODALYS RESIDENCES,LIEU DIT LE ROCHAS 38114 VAUJANY,45.159264,6.079871,55.10Z
1190,ODALYS RESIDENCES,L ALPE D HUEZ 184 RUE DU 93 EME RAM 38750 HUEZ,45.088609,6.071439,55.10Z
1191,ODALYS RESIDENCES,L'ALPE D'HUEZ LD LES GORGES 38750 HUEZ,45.088184,6.07343,55.10Z
1192,SOCIETE D'EXPLOITATION AMIDIS ET COMPAGNIE,135 AVENUE GABRIEL PERI 38400 SAINT-MARTIN-D'HERES,45.184586,5.76772,68.20B
1193,STOKOMANI,23 RUE DE COMBOIRE 38130 ECHIROLLES,45.144484,5.69273,47.71Z
1194,DIRECTION DES RESSOURCES HUMAINES DES MINISTERES ECONOMIQUES ET FINANCIERS (SG/DRH),40 AVENUE RHIN ET DANUBE 38100 GRENOBLE,45.177084,5.704045,84.11Z
1195,CAFAN (MORGAN),GRAND PLACE 38100 GRENOBLE,45.157897,5.732046,47.71Z
1196,CAFAN (MORGAN),GALERIES LAFAYETTES STAND MORGAN 12 PLACE GRENETTE 38000 GRENOBLE,45.190774,5.727102,47.71Z
1197,CAFAN (MORGAN),ZAC NEYRPIC CC NEYRPIC LOT BT 119-120 ST MARTIN D AVENUE BENOIT FRACHON 38400 SAINT-MARTIN-D'HERES,45.183623,5.754039,47.71Z
1198,SPODIS SA (CHAUSPORT),CTRE COMM GEANT 76 AVENUE GABRIEL PERI 38400 SAINT-MARTIN-D'HERES,45.185909,5.75988,47.64Z
1199,SPODIS SA (CHAUSPORT),1 RUE SAINT JACQUES 38000 GRENOBLE,45.190058,5.727912,47.64Z
1200,SPODIS SA (CHAUSPORT),CENTRE COMMERCIAL GRAND PLACE 20 GRAND PLACE 38100 GRENOBLE,45.158541,5.732732,47.64Z
1201,SPODIS SA (CHAUSPORT),CC NEYRPIC -  CELLULE MS024 1 AVENUE BENOIT FRACHON 38400 SAINT-MARTIN-D'HERES,45.183623,5.754039,47.64Z
1202,ALBIOMA SOLAR ASSETS FRANCE 1,18 RUE DURAND-SAVOYAT 38000 GRENOBLE,45.199238,5.711514,35.11Z
1203,ALBIOMA SOLAR ASSETS FRANCE 1,20 RUE DURAND-SAVOYAT 38000 GRENOBLE,45.199174,5.711118,35.11Z
1204,SFR FIBRE SAS,27 B COURS BERRIAT 38000 GRENOBLE,45.187816,5.719962,61.10Z
1205,START PEOPLE 10,L'INTEMPOREL 22 RUE GALILEE 38400 SAINT-MARTIN-D'HERES,45.18638903023891,5.754719044051821,78.30Z
1206,START PEOPLE 10,ZA CENTR'ALP 2 185 RUE LOUIS BARRAN 38430 SAINT-JEAN-DE-MOIRANS,45.31724700324824,5.605128980888143,78.30Z
1207,START PEOPLE 10,3 BOULEVARD JEAN PAIN 38000 GRENOBLE,45.18788199572975,5.739762963158414,78.30Z
1208,APAVE EXPLOITATION FRANCE,17 BOULEVARD PAUL LANGEVIN 38600 FONTAINE,45.187053,5.686031,71.20B
1209,APAVE EXPLOITATION FRANCE,16 AVENUE DE GRUGLIASCO 38130 ECHIROLLES,45.150385,5.714983,71.20B
1210,APAVE EXPLOITATION FRANCE,ZI RUE DES BOURELLES 38420 DOMENE,45.197105,5.818565,71.20B
1211,APAVE EXPLOITATION FRANCE,6 RUE ROLAND GARROS 38320 EYBENS,45.159069,5.738599,71.20B
1212,CONTITRADE FRANCE (CONTITRADE FRANCE),ROUTE DE SAINT-QUENTIN 38210 TULLINS,45.296315,5.502539,45.32Z
1213,BLEU LIBELLULE FRANCE,CC GEANT 76 AVENUE GABRIEL PERI 38400 SAINT-MARTIN-D'HERES,45.185909,5.75988,47.78C
