,nom,adresse,siren
227,ENGIE ENERGIE SERVICES (ENGIE E.S.),CASINO DE VILLARD DE LANS 101 CHEMIN DE LA PATINOIRE 38250 VILLARD-DE-LANS,552046955
228,ENGIE ENERGIE SERVICES (ENGIE E.S.),ALEDIA ZAC DU SAUT DU MOINE 38800 CHAMPAGNIER,552046955
229,ACTION FRANCE,LES FAURIES 24120 TERRASSON LAVILLEDIEU,753308238
230,BASIC-FIT FRANCE,23 RUE RENE CASSIN 38120 SAINT-EGREVE,798233011
231,BASIC-FIT FRANCE,171 CRS LIBERATION - GEN DE GAULLE 38000 GRENOBLE,798233011
232,BASIC-FIT FRANCE,C.C CARREFOUR 55 GRAND PLACE 38130 ECHIROLLES,798233011
233,BASIC-FIT FRANCE,145 BOULEVARD PAUL LANGEVIN 38600 FONTAINE,798233011
234,BASIC-FIT FRANCE,COMBOIRE 4 RUE DU GRAND VEYMONT 38130 ECHIROLLES,798233011
235,BASIC-FIT FRANCE,ST MARTIN D HERES 2 AVENUE GABRIEL PERI 38400 SAINT-MARTIN-D'HERES,798233011
236,BASIC-FIT FRANCE,15 RUE DU MAIL 38500 VOIRON,798233011
237,SODEXO SANTE MEDICO SOCIAL (SODEXO SANTE SODEXO MEDICO SOCIAL) (SFS),MAISON DES ANCIENS 1 RUE DE NORMANDIE 38130 ECHIROLLES,338253081
238,SODEXO SANTE MEDICO SOCIAL (SODEXO SANTE SODEXO MEDICO SOCIAL) (SFS),MAISON DE RETRAITE RUE BEVIERE 38000 GRENOBLE,338253081
239,SODEXO SANTE MEDICO SOCIAL (SODEXO SANTE SODEXO MEDICO SOCIAL) (SFS),3 RUE SAINT FRANCOIS DE SALES 38100 GRENOBLE,338253081
240,SODEXO SANTE MEDICO SOCIAL (SODEXO SANTE SODEXO MEDICO SOCIAL) (SFS),7 RUE GENERAL MANGIN 38100 GRENOBLE,338253081
241,SODEXO SANTE MEDICO SOCIAL (SODEXO SANTE SODEXO MEDICO SOCIAL) (SFS),8 RUE DOCTEUR CALMETTE 38000 GRENOBLE,338253081
242,SODEXO SANTE MEDICO SOCIAL (SODEXO SANTE SODEXO MEDICO SOCIAL) (SFS),RUE DU COTEAU 38640 CLAIX,338253081
243,SODEXO SANTE MEDICO SOCIAL (SODEXO SANTE SODEXO MEDICO SOCIAL) (SFS),RUE DE LA MONTA 38120 SAINT-EGREVE,338253081
244,SODEXO SANTE MEDICO SOCIAL (SODEXO SANTE SODEXO MEDICO SOCIAL) (SFS),RTE SAPPEY 38700 CORENC,338253081
245,SODEXO SANTE MEDICO SOCIAL (SODEXO SANTE SODEXO MEDICO SOCIAL) (SFS),CET BEAUREGARD LE CHEVALLON NORD 38340 VOREPPE,338253081
246,SODEXO SANTE MEDICO SOCIAL (SODEXO SANTE SODEXO MEDICO SOCIAL) (SFS),9 CHEMIN DUHAMEL 38700 LA TRONCHE,338253081
247,AMPLIFON FRANCE (CCA-AMPLIFON) (CCAW),83 RUE MALLIFAUD 38100 GRENOBLE,318083110
248,AMPLIFON FRANCE (CCA-AMPLIFON) (CCAW),8 RUE LESDIGUIERES 38000 GRENOBLE,318083110
249,AMPLIFON FRANCE (CCA-AMPLIFON) (CCAW),13 RUE VAUCANSON 38500 VOIRON,318083110
250,AMPLIFON FRANCE (CCA-AMPLIFON) (CCAW),AVENUE DU 8 MAI 1945 38130 ECHIROLLES,318083110
251,AMPLIFON FRANCE (CCA-AMPLIFON) (CCAW),42 AVENUE DE LA PLAINE FLEURIE 38240 MEYLAN,318083110
252,AMPLIFON FRANCE (CCA-AMPLIFON) (CCAW),58 AVENUE ARISTIDE BRIAND 38600 FONTAINE,318083110
253,AMPLIFON FRANCE (CCA-AMPLIFON) (CCAW),14 BOULEVARD MARECHAL FOCH 38000 GRENOBLE,318083110
254,AMPLIFON FRANCE (CCA-AMPLIFON) (CCAW),2 RUE DOCTEUR BALLY 38000 GRENOBLE,318083110
255,AMPLIFON FRANCE (CCA-AMPLIFON) (CCAW),11 PLACE DE LA REPUBLIQUE 38500 VOIRON,318083110
256,AMPLIFON FRANCE (CCA-AMPLIFON) (CCAW),CENTRE COMMERCIAL BELLEDONNE 38920 CROLLES,318083110
257,DISTRIBUTION CASINO FRANCE (DCF),AV DU VERCORS 38112 AUTRANS-MEAUDRE EN VERCORS,428268023
258,DISTRIBUTION CASINO FRANCE (DCF),CENTRE COMMERCIAL ROCHE BERANCHER 706 AVENUE DU PERE TASSE 38410 CHAMROUSSE,428268023
259,DISTRIBUTION CASINO FRANCE (DCF),292 AV GEN DE GAULLE 38250 VILLARD-DE-LANS,428268023
260,DISTRIBUTION CASINO FRANCE (DCF),RUE DU PONT PROUILLER 38700 LA TRONCHE,428268023
261,DISTRIBUTION CASINO FRANCE (DCF),23 AVENUE JEANNE D'ARC 38100 GRENOBLE,428268023
262,DISTRIBUTION CASINO FRANCE (DCF),128 BOULEVARD JOLIOT CURIE 38600 FONTAINE,428268023
263,DISTRIBUTION CASINO FRANCE (DCF),178 AVENUE HENRY DUHAMEL 38410 CHAMROUSSE,428268023
264,DISTRIBUTION CASINO FRANCE (DCF),8 RUE FRANCOIS GERIN 38360 SASSENAGE,428268023
265,DISTRIBUTION CASINO FRANCE (DCF),AVENUE DU GRESIVAUDAN 38570 TENCIN,428268023
266,DISTRIBUTION CASINO FRANCE (DCF),31 ROUTE D'URIAGE 38410 SAINT-MARTIN-D'URIAGE,428268023
267,LA HALLE,LES FAURIES 24120 TERRASSON LAVILLEDIEU,413151739
268,LA HALLE,ZONE DES COULEURES N°8530 PLACE IRENE JOLIOT CURIE 26000 VALENCE,413151739
269,LA HALLE,08020 PLACE IRENE JOLIOT CURIE 26000 VALENCE,413151739
270,ADOMA,15 RUE FRANCIS JAMMES 38100 GRENOBLE,788058030
271,ADOMA,15 RUE JEAN JACQUES ROUSSEAU 38400 SAINT-MARTIN-D'HERES,788058030
272,ADOMA,2 ALLEE D'ARTOIS 38130 ECHIROLLES,788058030
273,ADOMA,80 AVENUE JULES VALLES 38100 GRENOBLE,788058030
274,ADOMA,10 PLACE PIERRE GASPARD 38100 GRENOBLE,788058030
275,ADOMA,129 RUE DU PROGRES 38170 SEYSSINET-PARISET,788058030
276,ADOMA,6 RUE MARGUERITE TAVEL 38600 FONTAINE,788058030
277,ADOMA,3 CHEMIN DE LA CAPUCHE 38100 GRENOBLE,788058030
278,ADOMA,20 RUE ABBE GREGOIRE 38000 GRENOBLE,788058030
279,ADOMA,57 RUE ALFRED DE VIGNY 38100 GRENOBLE,788058030
280,VEOLIA EAU - COMPAGNIE GENERALE DES EAUX,49 BOULEVARD DES ALPES 38240 MEYLAN,572025526
281,VEOLIA EAU - COMPAGNIE GENERALE DES EAUX,864 CHEMIN DES FONTAINES 38190 BERNIN,572025526
282,ME GROUP FRANCE,CENTRE COMMERCIAL GRAND PLACE 55 GRAND PLACE 38100 GRENOBLE,592033930
283,ARMAND THIERY SAS (AT SAS),6 RUE FELIX POULAT 38000 GRENOBLE,380622332
284,ARMAND THIERY SAS (AT SAS),CC GRAND PLACE LOCAL XB 82 114 GRAND PLACE 38100 GRENOBLE,380622332
285,ARMAND THIERY SAS (AT SAS),CC GRAND PLACE LOCAL XB 57 114 GRAND PLACE 38100 GRENOBLE,380622332
286,ARMAND THIERY SAS (AT SAS),CTRE CCIAL COMBOIRE CELLULE N 16 8 PLACE DE LA GRANDE MOUCHEROLLE 38130 ECHIROLLES,380622332
287,ARMAND THIERY SAS (AT SAS),CTRE COMMERCIAL COMBOIRE CELLULE N 23 8 PLACE DE LA GRANDE MOUCHEROLLE 38130 ECHIROLLES,380622332
288,ARMAND THIERY SAS (AT SAS),CTRE COMMERCIAL COMBOIRE CELLULE N 27 8 PLACE DE LA GRANDE MOUCHEROLLE 38130 ECHIROLLES,380622332
289,ARMAND THIERY SAS (AT SAS),11-13 11 RUE MONTGOLFIER 38500 VOIRON,380622332
290,ARMAND THIERY SAS (AT SAS),CC NEYRPIC NIVEAU 9 AVENUE BENOIT FRACHON 38400 SAINT-MARTIN-D'HERES,380622332
291,RANDSTAD (RANDSTAD INHOUSE),2 RUE SOFFREY-CALIGNON 38500 VOIRON,433999356
292,RANDSTAD (RANDSTAD INHOUSE),76 COURS JEAN JAURES 38000 GRENOBLE,433999356
293,RANDSTAD (RANDSTAD INHOUSE),66 BOULEVARD GAMBETTA 38000 GRENOBLE,433999356
294,RANDSTAD (RANDSTAD INHOUSE),33 RUE DES DEPORTES DU 11 NOVEMBRE 1943 38100 GRENOBLE,433999356
295,RANDSTAD (RANDSTAD INHOUSE),38 RUE GENERAL FERRIE 38100 GRENOBLE,433999356
296,RANDSTAD (RANDSTAD INHOUSE),69 COURS SAINT - ANDRE 38800 LE PONT-DE-CLAIX,433999356
297,RANDSTAD (RANDSTAD INHOUSE),40 RUE GENERAL FERRIE 38100 GRENOBLE,433999356
298,RANDSTAD (RANDSTAD INHOUSE),914 AVENUE AMBROISE CROIZAT 38920 CROLLES,433999356
299,RANDSTAD (RANDSTAD INHOUSE),3 AVENUE PAUL VERLAINE 38100 GRENOBLE,433999356
300,RANDSTAD (RANDSTAD INHOUSE),27 B BD MAL FOCH 38000 GRENOBLE,433999356
301,CAMAIEU INTERNATIONAL,CC CARREFOUR RUE DE NORMANDIE 38130 ECHIROLLES,345086177
302,CAMAIEU INTERNATIONAL,GALERIE LOTS 18 19 20 RUE DES CLERCS 38000 GRENOBLE,345086177
303,CAMAIEU INTERNATIONAL,6 PLACE VICTOR HUGO 38000 GRENOBLE,345086177
304,CAMAIEU INTERNATIONAL,CTRE CIAL CARREFOUR 1 BOULEVARD DES ALPES 38240 MEYLAN,345086177
305,CAMAIEU INTERNATIONAL,RTE DE SISTERON CC LECLERC ESPACE COMBOIRE 38130 ECHIROLLES,345086177
306,CAMAIEU INTERNATIONAL,CC GEANT ST MARTIN D'HERES AVENUE GABRIEL PERI 38400 SAINT-MARTIN-D'HERES,345086177
307,CSF,151 AVENUE DE CHARTREUSE 38140 RIVES,440283752
308,CSF,8 RUE CARNOT 38430 MOIRANS,440283752
309,CSF,ROUTE D 523 BOIS DE CHALIMBAUD 38190 FROGES,440283752
310,CSF,RUE GENERAL RAMBEAUD 38500 VOIRON,440283752
311,CSF,ZAC DU GRAND ROCHEFORT AVENUE DE LA RIDELET 38640 CLAIX,440283752
312,CSF,RN 91 LES ILES 38220 VIZILLE,440283752
313,CSF,RUE DU 19 MARS 1962 38360 SASSENAGE,440283752
314,SOCIETE NATIONALE D'ENTRAIDE DE LA MEDAILLE MILITAIRE (SNEMM),96EME SECTION 4 AVENUE DE LA PLAINE FLEURIE 38240 MEYLAN,342006491
315,SOCIETE NATIONALE D'ENTRAIDE DE LA MEDAILLE MILITAIRE (SNEMM),RDC - UD038 840 ROUTE DE LA SURE 38140 LA MURETTE,342006491
316,SOCIETE NATIONALE D'ENTRAIDE DE LA MEDAILLE MILITAIRE (SNEMM),807 SEC 840 ROUTE DE LA SURE 38140 LA MURETTE,342006491
317,GRDF,11 RUE FELIX ESCLANGON 38000 GRENOBLE,444786511
318,GRDF,BOULEVARD FRANKLIN ROOSEVELT 38500 VOIRON,444786511
319,GRDF,44 AVENUE DE LA REPUBLIQUE 38170 SEYSSINET-PARISET,444786511
320,GRDF,11 RUE DE L’ABBE VINCENT 38600 FONTAINE,444786511
321,GRDF,BATIMENT A3 32 ESPACE COMBOIRE 38130 ECHIROLLES,444786511
322,GRDF,27 RUE DE LA TUILERIE 38170 SEYSSINET-PARISET,444786511
323,APF FRANCE HANDICAP (APF),APF INDUSTRIE 3 RUE DU MARECHAL LECLERC 38130 ECHIROLLES,775688732
324,APF FRANCE HANDICAP (APF),AUXILIAIRES DE VIE 21 B AVENUE MARCELIN BERTHELOT 38100 GRENOBLE,775688732
325,APF FRANCE HANDICAP (APF),21 B AVENUE MARCELIN BERTHELOT 38100 GRENOBLE,775688732
326,APF FRANCE HANDICAP (APF),FOYER APF POETES ET CEDRES 30 RUE ALFRED DE MUSSET 38100 GRENOBLE,775688732
327,APF FRANCE HANDICAP (APF),SERVICE AUXILIAIRES DE VIE 2 ALL PONSON DU TERRAIL 38130 ECHIROLLES,775688732
328,APF FRANCE HANDICAP (APF),18 AVENUE DE GRUGLIASCO 38130 ECHIROLLES,775688732
329,APF FRANCE HANDICAP (APF),CENTRE PARALYSES DE L'APF LE CHEVALLON NORD 38340 VOREPPE,775688732
330,APF FRANCE HANDICAP (APF),SERVICE AUXILIAIRE DE VIE 16 RUE GENERAL MANGIN 38100 GRENOBLE,775688732
331,APF FRANCE HANDICAP (APF),LE TEMPORIS 27 CHEMIN DE MONTOLLIER 38500 VOIRON,775688732
332,APF FRANCE HANDICAP (APF),21 AVENUE MARCELIN BERTHELOT 38100 GRENOBLE,775688732
333,SOGECA (AUDIKA),14 BOULEVARD EDOUARD REY 38000 GRENOBLE,308895770
334,SOGECA (AUDIKA),11 RUE GENEVOISE 38500 VOIRON,308895770
335,SOGECA (AUDIKA),LES GLERIARTES PLACE DE L'EUROPE AVENUE DE ROMANS 38360 SASSENAGE,308895770
336,SOGECA (AUDIKA),328 RUE DU GENERAL DE GAULLE 38220 VIZILLE,308895770
337,SOGECA (AUDIKA),PLACE DE L'EUROPE LES GLERIATES 38360 SASSENAGE,308895770
338,SOGECA (AUDIKA),7 AVENUE GABRIEL PERI 38400 SAINT-MARTIN-D'HERES,308895770
339,SOGECA (AUDIKA),63 AVENUE DE LA REPUBLIQUE 38170 SEYSSINET-PARISET,308895770
340,SOGECA (AUDIKA),28 AVENUE DU 8 MAI 1945 38130 ECHIROLLES,308895770
341,SOGECA (AUDIKA),24 AVENUE ALSACE LORRAINE 38000 GRENOBLE,308895770
342,SOGECA (AUDIKA),7 RUE VAUCANSON 38500 VOIRON,308895770
343,KLARA,LES CHAZEAUX 38650 SAINT-ANDEOL,897492294
344,KLARA,LES ALLAVARDS 38470 L'ALBENC,897492294
345,MUTUELLE ASSURANCE TRAVAILLEUR MUTUALISTE (MATMUT),11 COURS BERRIAT 38000 GRENOBLE,775701477
346,MUTUELLE ASSURANCE TRAVAILLEUR MUTUALISTE (MATMUT),8 RUE GERARD PHILIPE 38400 SAINT-MARTIN-D'HERES,775701477
347,MUTUELLE ASSURANCE TRAVAILLEUR MUTUALISTE (MATMUT),15 RUE ANDRE RIVOIRE 38100 GRENOBLE,775701477
348,MUTUELLE ASSURANCE TRAVAILLEUR MUTUALISTE (MATMUT),16 CRS LIBERATION - GEN DE GAULLE 38000 GRENOBLE,775701477
349,MUTUELLE ASSURANCE TRAVAILLEUR MUTUALISTE (MATMUT),118 AVENUE DU VERCORS 38600 FONTAINE,775701477
350,MUTUELLE ASSURANCE TRAVAILLEUR MUTUALISTE (MATMUT),226 CRS LIBERATION - GEN DE GAULLE 38000 GRENOBLE,775701477
351,MUTUELLE ASSURANCE TRAVAILLEUR MUTUALISTE (MATMUT),116 AVENUE AMBROISE CROIZAT 38400 SAINT-MARTIN-D'HERES,775701477
352,MUTUELLE ASSURANCE TRAVAILLEUR MUTUALISTE (MATMUT),30 AVENUE DU 8 MAI 1945 38130 ECHIROLLES,775701477
353,MUTUELLE ASSURANCE TRAVAILLEUR MUTUALISTE (MATMUT),44 COURS BECQUART CASTELBON 38500 VOIRON,775701477
354,MUTUELLE ASSURANCE TRAVAILLEUR MUTUALISTE (MATMUT),118 AVENUE AMBROISE CROIZAT 38400 SAINT-MARTIN-D'HERES,775701477
355,BOULANGERIES BG (B B G),ROUTE NATIONALE 75 GRAND PLAN MENU 38500 COUBLEVIE,478455793
356,BOULANGERIES BG (B B G),ROUTE DE SAINT-QUENTIN 38210 TULLINS,478455793
357,BOULANGERIES BG (B B G),100 AVENUE GENERAL DE GAULLE 38180 SEYSSINS,478455793
358,BOULANGERIES BG (B B G),25 AVENUE DE L'ILE BRUNE 38120 SAINT-EGREVE,478455793
359,CHAUSSEA SAS,ZAC DE COMBOIRE 3 PLACE DE LA GRANDE MOUCHEROLLE 38130 ECHIROLLES,330267691
360,CHAUSSEA SAS,ZAC DES BLANCHISSERIES RUE LOUIS NEEL 38500 VOIRON,330267691
361,MANPOWER FRANCE (MANPOWER),PORTE DROITE 487 AVENUE AMBROISE CROIZAT 38920 CROLLES,429955297
362,MANPOWER FRANCE (MANPOWER),PORTE GAUCHE 487 AVENUE AMBROISE CROIZAT 38920 CROLLES,429955297
363,MANPOWER FRANCE (MANPOWER),84 COURS JEAN JAURES 38130 ECHIROLLES,429955297
364,MANPOWER FRANCE (MANPOWER),7 COURS JEAN JAURES 38000 GRENOBLE,429955297
365,MANPOWER FRANCE (MANPOWER),37 AVENUE FELIX VIALLET 38000 GRENOBLE,429955297
366,MANPOWER FRANCE (MANPOWER),7 RUE SAINT JOSEPH 38000 GRENOBLE,429955297
367,MANPOWER FRANCE (MANPOWER),CENTRAL P 2 RUE DU ROCHER DE LORZIER 38430 MOIRANS,429955297
368,MANPOWER FRANCE (MANPOWER),334 RUE DES VINGT TOISES 38950 SAINT-MARTIN-LE-VINOUX,429955297
369,MANPOWER FRANCE (MANPOWER),30 RUE DES TERREAUX 38500 VOIRON,429955297
370,MANPOWER FRANCE (MANPOWER),46 BOULEVARD JOSEPH VALLIER 38000 GRENOBLE,429955297
371,MAAF ASSURANCES SA,IM. LES LECHERES 8 BOULEVARD DES ALPES 38240 MEYLAN,542073580
372,MAAF ASSURANCES SA,RES ELYSEE 6 BOULEVARD ROGER SALENGRO 38100 GRENOBLE,542073580
373,MAAF ASSURANCES SA,20 AVENUE JULES RAVAT 38500 VOIRON,542073580
374,MAAF ASSURANCES SA,96 AVENUE GABRIEL PERI 38400 SAINT-MARTIN-D'HERES,542073580
375,MAAF ASSURANCES SA,REGION 13 120 ROUTE DE LA POSTE 38340 VOREPPE,542073580
376,MAAF ASSURANCES SA,7 QUAI DU DRAC 38600 FONTAINE,542073580
377,MAAF ASSURANCES SA,10 BOULEVARD GAMBETTA 38000 GRENOBLE,542073580
378,MAAF ASSURANCES SA,61 BOULEVARD PAUL LANGEVIN 38600 FONTAINE,542073580
379,MAAF ASSURANCES SA,32 AVENUE AMBROISE CROIZAT 38400 SAINT-MARTIN-D'HERES,542073580
380,MAAF ASSURANCES SA,PERISET 28 ALLEE EUGENE FAURE 38170 SEYSSINET-PARISET,542073580
381,HANA GROUP FRANCE,ZI DE CROLLES CHEZ CASINO RUE DE BELLEDONNE 38920 CROLLES,834895930
382,HANA GROUP FRANCE,ESPACE COMBOIRE CHEZ LECLERC 8 PLACE DE LA GRANDE MOUCHEROLLE 38130 ECHIROLLES,834895930
383,HANA GROUP FRANCE,CHEZ SUPER U 129 AVENUE SIMONE VEIL 38340 VOREPPE,834895930
384,HANA GROUP FRANCE,CHEZ SUPER U 76 BOULEVARD DENFERT-ROCHEREAU 38500 VOIRON,834895930
385,HANA GROUP FRANCE,CHEZ GEANT CASINO 120 BOULEVARD PAUL LANGEVIN 38600 FONTAINE,834895930
386,GRANDVISION FRANCE,ZAC DE CHAMP ROMAIN 9 RUE DE CHAMP ROMAN 38400 SAINT-MARTIN-D'HERES,492787957
387,GRANDVISION FRANCE,CENTRE COMMERCIAL 28 GRAND PLACE 38100 GRENOBLE,492787957
388,GRANDVISION FRANCE,CC CARREFOUR RUE DES ABATTOIRS 38120 SAINT-EGREVE,492787957
389,GRANDVISION FRANCE,ZAC COMBOIRE 3 PLACE DE LA GRANDE MOUCHEROLLE 38130 ECHIROLLES,492787957
390,GRANDVISION FRANCE,6 PLACE GRENETTE 38000 GRENOBLE,492787957
391,GRANDVISION FRANCE,CC CARREFOUR 1 BOULEVARD DES ALPES 38240 MEYLAN,492787957
392,GRANDVISION FRANCE,CENTRE COMMERCIAL GRAND PLACE 55 GRAND PLACE 38100 GRENOBLE,492787957
393,FIDUCIAL CONSULTING (FIDUCIAL CONSULTING) (FIDINFOR),18 B CRS SENOZAN 38500 VOIRON,972200018
394,FIDUCIAL CONSULTING (FIDUCIAL CONSULTING) (FIDINFOR),1 ALLEE DES CENTAUREES 38240 MEYLAN,972200018
395,FIDUCIAL CONSULTING (FIDUCIAL CONSULTING) (FIDINFOR),AVENUE ARISTIDE BRIAND 38520 LE BOURG-D'OISANS,972200018
396,FIDUCIAL CONSULTING (FIDUCIAL CONSULTING) (FIDINFOR),24 AVENUE JULES RAVAT 38500 VOIRON,972200018
397,FIDUCIAL CONSULTING (FIDUCIAL CONSULTING) (FIDINFOR),58 COURS BECQUART CASTELBON 38500 VOIRON,972200018
398,FIDUCIAL CONSULTING (FIDUCIAL CONSULTING) (FIDINFOR),PARC WORK CENTER BATIMENT RUE DE CHAMPFEUILLET 38500 VOIRON,972200018
399,FIDUCIAL CONSULTING (FIDUCIAL CONSULTING) (FIDINFOR),AV DU DOCTEUR FAURE 38520 LE BOURG D'OISANS,972200018
400,FIDUCIAL CONSULTING (FIDUCIAL CONSULTING) (FIDINFOR),17 RUE COLONEL DENFERT ROCHEREAU 38000 GRENOBLE,972200018
401,SOC FIDUCIAIRE NATIO EXPERTISE COMPTABLE (FIDUCIAL EXPERTISE ; JADE FIDUCIAL) (FID),18 COURS SENOZAN 38500 VOIRON,552108722
402,SOC FIDUCIAIRE NATIO EXPERTISE COMPTABLE (FIDUCIAL EXPERTISE ; JADE FIDUCIAL) (FID),1 ALLEE DES CENTAUREES 38240 MEYLAN,552108722
403,SOC FIDUCIAIRE NATIO EXPERTISE COMPTABLE (FIDUCIAL EXPERTISE ; JADE FIDUCIAL) (FID),AVENUE ARISTIDE BRIAND 38520 LE BOURG-D'OISANS,552108722
404,SOC FIDUCIAIRE NATIO EXPERTISE COMPTABLE (FIDUCIAL EXPERTISE ; JADE FIDUCIAL) (FID),IMMEUBLE LE FRANCE 24 AVENUE JULES RAVAT 38500 VOIRON,552108722
405,SOC FIDUCIAIRE NATIO EXPERTISE COMPTABLE (FIDUCIAL EXPERTISE ; JADE FIDUCIAL) (FID),58 COURS BECQUART CASTELBON 38500 VOIRON,552108722
406,SOC FIDUCIAIRE NATIO EXPERTISE COMPTABLE (FIDUCIAL EXPERTISE ; JADE FIDUCIAL) (FID),PARK WORK CENTER BATIMENT RUE DE CHAMPFEUILLET 38500 VOIRON,552108722
407,SOC FIDUCIAIRE NATIO EXPERTISE COMPTABLE (FIDUCIAL EXPERTISE ; JADE FIDUCIAL) (FID),AV DU DOCTEUR FAURE 38520 LE BOURG D'OISANS,552108722
408,SOC FIDUCIAIRE NATIO EXPERTISE COMPTABLE (FIDUCIAL EXPERTISE ; JADE FIDUCIAL) (FID),17 RUE COLONEL DENFERT ROCHEREAU 38000 GRENOBLE,552108722
409,DISTRIBUTION SANITAIRE CHAUFFAGE (D.S.C.),ZI LE PARVIS 38 RUE DE MONTPONCON 38500 VOIRON,572141885
410,DISTRIBUTION SANITAIRE CHAUFFAGE (D.S.C.),42 RUE DES ALLIES 38100 GRENOBLE,572141885
411,DISTRIBUTION SANITAIRE CHAUFFAGE (D.S.C.),146 AVENUE LEON BLUM 38100 GRENOBLE,572141885
412,DISTRIBUTION SANITAIRE CHAUFFAGE (D.S.C.),115 RUE DES ALLIES 38100 GRENOBLE,572141885
413,DISTRIBUTION SANITAIRE CHAUFFAGE (D.S.C.),ZI SUD 1 RUE DU PRE BLANCHET 38400 SAINT-MARTIN-D'HERES,572141885
414,DISTRIBUTION SANITAIRE CHAUFFAGE (D.S.C.),ZI DES BLANCHISSERIES RUE JOSEPH-MARIE JACQUARD 38500 VOIRON,572141885
415,DISTRIBUTION SANITAIRE CHAUFFAGE (D.S.C.),19-21 19 AVENUE DE L'ILE BRUNE 38120 SAINT-EGREVE,572141885
416,DISTRIBUTION SANITAIRE CHAUFFAGE (D.S.C.),ZA LE PARVIS II LIEUDIT LE LOUVASSET 695 RUE RENE RAMBAUD 38500 VOIRON,572141885
417,FONCIA TRANSACTION FRANCE,55 COURS JEAN JAURES 38000 GRENOBLE,503698664
418,FONCIA TRANSACTION FRANCE,46 AVENUE DE GRUGLIASCO 38130 ECHIROLLES,503698664
419,FONCIA TRANSACTION FRANCE,15 RUE LESDIGUIERES 38000 GRENOBLE,503698664
420,FONCIA TRANSACTION FRANCE,5 RUE DES AIGUINARDS 38240 MEYLAN,503698664
421,FONCIA TRANSACTION FRANCE,36 COURS BECQUART CASTELBON 38500 VOIRON,503698664
422,FONCIA TRANSACTION FRANCE,LES PORTES DE CROLLES ROND POINT DU RAFOUR 38920 CROLLES,503698664
423,FONCIA TRANSACTION FRANCE,22 COURS BECQUART CASTELBON 38500 VOIRON,503698664
424,FONCIA TRANSACTION FRANCE,AUX CORVEES 38660 LE TOUVET,503698664
425,FONCIA TRANSACTION FRANCE,25 BOULEVARD GAMBETTA 38000 GRENOBLE,503698664
426,FONCIA TRANSACTION FRANCE,33 AVENUE DU VERCORS 38600 FONTAINE,503698664
427,CAP SUD FRANCE,MAUBLEU - 2 LD PIED ROND 38650 TREFFORT,531757029
428,CAP SUD FRANCE,LA TOUDIERE ROUTE DE LA CROIX 38620 MASSIEU,531757029
429,CAP SUD FRANCE,LD CONDAMINE 38450 MIRIBEL-LANCHATRE,531757029
430,CAP SUD FRANCE,LE MARTINAIS D EN BAS ROUTE DES SALCES 38760 VARCES-ALLIERES-ET-RISSET,531757029
431,ACIAM,ROUTE DE SISTERON-CENTRE COMMERCIAL ESPACE COMBOIRE 38130 ECHIROLLES,881209647
432,ACIAM,CC CARREFOUR 1 BOULEVARD DES ALPES 38240 MEYLAN,881209647
433,ACIAM,6 PLACE VICTOR HUGO 38000 GRENOBLE,881209647
434,LOXAM,7 ALLEE DE LA PINEA 38600 FONTAINE,450776968
435,LOXAM,ZA DES GRANGES IMPASSE DE LORRAINE 38130 ECHIROLLES,450776968
436,LOXAM,5 RUE GASTON MONMOUSSEAU 38130 ECHIROLLES,450776968
437,LOXAM,1 RUE DU PRE BLANCHET 38400 SAINT-MARTIN-D'HERES,450776968
438,LOXAM,8 AVENUE DE LA LOUISIANE 38120 FONTANIL-CORNILLON,450776968
439,SOCIETE FRANCAISE DE RESTAURATION ET SERVICES (SODEXO ECOLES & UNIVERSITES DEL APPRO LES PETITS GASTRONOMES SODEXO ENSEIGNEMENT SUPERIEUR) (SFRS),12 CHEMIN DE BERIVIERE 38240 MEYLAN,338253131
440,SOCIETE FRANCAISE DE RESTAURATION ET SERVICES (SODEXO ECOLES & UNIVERSITES DEL APPRO LES PETITS GASTRONOMES SODEXO ENSEIGNEMENT SUPERIEUR) (SFRS),COLLEGE SAINT BRUNO AVENUE DU MONTCELET 38380 ENTRE-DEUX-GUIERS,338253131
441,SOCIETE FRANCAISE DE RESTAURATION ET SERVICES (SODEXO ECOLES & UNIVERSITES DEL APPRO LES PETITS GASTRONOMES SODEXO ENSEIGNEMENT SUPERIEUR) (SFRS),CUISI  CENTR .VILLENEUVE 76 AVENUE LA BRUYERE 38100 GRENOBLE,338253131
442,SOCIETE FRANCAISE DE RESTAURATION ET SERVICES (SODEXO ECOLES & UNIVERSITES DEL APPRO LES PETITS GASTRONOMES SODEXO ENSEIGNEMENT SUPERIEUR) (SFRS),SUP DE COM. EUCOPOLE 12 RUE PIERRE SEMARD 38000 GRENOBLE,338253131
443,SOCIETE FRANCAISE DE RESTAURATION ET SERVICES (SODEXO ECOLES & UNIVERSITES DEL APPRO LES PETITS GASTRONOMES SODEXO ENSEIGNEMENT SUPERIEUR) (SFRS),PROLOISIRS CENTRE BACHAT LD BACHAT 38410 CHAMROUSSE,338253131
444,SOCIETE FRANCAISE DE RESTAURATION ET SERVICES (SODEXO ECOLES & UNIVERSITES DEL APPRO LES PETITS GASTRONOMES SODEXO ENSEIGNEMENT SUPERIEUR) (SFRS),EXTERNAT NOTRE DAME 43 AVENUE MARCELIN BERTHELOT 38100 GRENOBLE,338253131
